CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV;RDID
852;3;6137;L;1;4;11329;;14;2807;63;;
852;3;6053;L;1;4;12127;;25;10891;512;;
852;3;50115;L;1;3;2406;;72;3407;2;;
852;3;4407;L;7;0;;;142;2271;24;;
852;3;5549;L;7;0;;;142;6039;24;;
852;3;3472;L;1;2;338;;160;6039;29;;
852;3;3236;L;1;3;3839;;175;170;17;;
852;3;6019;L;1;3;4153;5010;175;5012;99;;
852;3;3224;L;1;3;4152;;203;204;17;;
852;3;3239;L;1;3;4147;;203;12289;17;;
852;3;6512;L;1;3;44434;;213;6674;1692;;
852;3;51872;L;5;0;;8872;271;3345;2;;
852;3;51647;L;5;0;;4008;276;1764;2;;
852;3;50630;L;1;3;5101;;276;4907;15;;
852;3;51345;L;5;0;;272;292;293;23;;
852;3;52075;L;5;0;;11619;293;4214;3186;;
852;3;51638;L;5;0;;3969;315;1764;23;;
852;3;51857;L;5;0;;8540;315;11599;3198;;
852;3;50801;L;1;3;6213;;336;9113;9;;
852;3;6523;L;1;3;70500;;10122;7294;723;;
852;3;6796;L;7;0;;;397;1787;1101;;
852;3;3248;L;1;4;80626;;401;481;21;;
852;3;3242;L;1;3;8532;;533;9471;722;;
852;3;6041;L;1;3;7429;;540;541;456;;
852;3;50883;L;1;3;6611;;570;8977;4;;
852;3;50124;L;1;3;2416;;575;2616;12;;
852;3;50329;L;1;3;3714;;582;1662;7;;
852;3;51230;L;1;2;85;;589;8316;10;;
852;3;50561;L;1;3;4611;;593;8437;15;;
852;3;50565;L;1;3;4616;;597;5218;15;;
852;3;6284;L;7;0;;;3691;598;33;;
852;3;6280;L;7;0;;;598;12288;33;;
852;3;50563;L;1;3;4612;;599;11597;2;;
852;3;50215;L;1;3;3122;;603;11713;2;;
852;3;50989;L;1;3;7346;;607;12427;21;;
852;3;51129;L;1;3;8151;;612;921;13;;
852;3;51131;L;1;3;8153;;614;615;215;;
852;3;51293;L;1;3;8636;;618;5241;20;;
852;3;51294;L;1;3;8637;;620;1844;20;;
852;3;50227;L;1;3;3210;;628;627;12;;
852;3;6201;L;1;4;51315;;634;635;401;;
852;3;5081;L;7;0;;;634;1806;401;;
852;3;4501;L;7;0;;;634;4099;401;;
852;3;50796;L;1;3;6207;;636;9611;9;;
852;3;50797;L;1;3;6208;;638;642;9;;
852;3;51901;L;5;0;;9385;647;8649;23;;
852;3;51409;L;5;0;;1309;647;11748;3195;;
852;3;51718;L;5;0;;4823;647;11748;3195;;
852;3;51398;L;5;0;;1283;647;12315;3195;;
852;3;5173;L;7;0;;;651;1806;31;;
852;3;4595;L;7;0;;;651;5480;31;;
852;3;50800;L;1;3;6212;;652;650;9;;
852;3;51246;L;1;3;8517;;661;662;10;;
852;3;50983;L;1;3;7339;;671;2355;21;;
852;3;50958;L;1;3;7309;;674;12143;21;;
852;3;50963;L;1;3;7315;;676;8730;21;;
852;3;4171;L;7;0;;;688;1772;91;;
852;3;4737;L;7;0;;;688;1787;91;;
852;3;51354;L;5;0;;690;691;1928;3177;;
852;3;50807;L;1;3;6223;;695;694;9;;
852;3;6680;L;7;0;;;698;1806;148;;
852;3;6686;L;7;0;;;698;8412;148;;
852;3;50559;L;1;3;4607;;700;8994;15;;
852;3;50379;L;1;2;405;;6488;6847;15;;
852;3;51357;L;5;0;;706;705;4673;3186;;
852;3;51356;L;5;0;;705;706;2861;3186;;
852;3;51533;L;5;0;;2860;706;2861;3186;;
852;3;51234;L;1;3;8505;;710;708;10;;
852;3;51473;L;5;0;;2200;721;833;3188;;
852;3;51463;L;5;0;;2060;724;9472;3197;;
852;3;52071;L;5;0;;11583;738;8296;3178;;
852;3;52091;L;5;0;;11832;744;1283;3196;;
852;3;52066;L;5;0;;11559;744;3678;23;;
852;3;50727;L;1;3;5602;;750;751;19;;
852;3;50650;L;1;3;5201;;757;2521;15;;
852;3;50566;L;1;3;4617;;759;753;15;;
852;3;50993;L;1;3;7354;;764;719;22;;
852;3;50642;L;1;3;5115;;769;768;1698;;
852;3;50947;L;1;3;7219;;772;2181;21;;
852;3;50990;L;1;3;7351;;774;12358;22;;
852;3;50387;L;1;3;4105;;800;1053;17;;
852;3;50847;L;1;3;6514;;802;5416;16;;
852;3;52053;L;5;0;;11273;804;3539;3187;;
852;3;6648;L;7;0;;;805;2608;590;;
852;3;6642;L;7;0;;;805;6039;590;;
852;3;51395;L;5;0;;1246;809;1287;3198;;
852;3;51965;L;5;0;;10140;810;3348;23;;
852;3;4149;L;7;0;;;811;1772;149;;
852;3;4715;L;7;0;;;811;1787;149;;
852;3;5001;L;7;0;;;823;6746;451;;
852;3;4423;L;7;0;;;823;8454;451;;
852;3;51438;L;5;0;;1742;833;8337;3188;;
852;3;51974;L;5;0;;10309;833;8953;3188;;
852;3;51459;L;5;0;;1980;839;11223;3180;;
852;3;51940;L;5;0;;9776;845;11200;3198;;
852;3;51920;L;5;0;;9597;846;11772;3179;;
852;3;51769;L;5;0;;5418;847;286;3193;;
852;3;51551;L;5;0;;3019;847;10539;3193;;
852;3;50316;L;1;2;37;;2951;10056;7;;
852;3;52125;L;5;0;;12266;860;2977;3193;;
852;3;51488;L;5;0;;2365;860;8572;3193;;
852;3;52016;L;5;0;;10787;861;3655;23;;
852;3;51552;L;5;0;;3022;862;10714;3179;;
852;3;52022;L;5;0;;10857;865;8865;23;;
852;3;51469;L;5;0;;2123;867;7707;2;;
852;3;50523;L;1;3;4448;;868;8474;2;;
852;3;50876;L;1;3;6603;;870;9778;27;;
852;3;50719;L;1;3;5509;;876;2831;2;;
852;3;50068;L;1;3;2109;;888;10487;2;;
852;3;50955;L;1;3;7307;;894;12146;21;;
852;3;50221;L;1;3;3204;;905;3823;12;;
852;3;51477;L;5;0;;2219;908;9713;3179;;
852;3;50728;L;1;3;5603;;6926;1686;19;;
852;3;50811;L;1;3;6233;;7017;5083;19;;
852;3;50793;L;1;3;6209;;6989;4343;9;;
852;3;4295;L;7;0;;;915;11961;60;;
852;3;50909;L;1;3;6807;;918;8276;16;;
852;3;4797;L;7;0;;;920;1806;215;;
852;3;4227;L;7;0;;;920;3719;215;;
852;3;51128;L;1;3;8149;;923;922;388;;
852;3;50964;L;1;3;7316;;951;12133;21;;
852;3;50987;L;1;3;7344;;955;12426;21;;
852;3;50984;L;1;3;7341;;958;8598;21;;
852;3;4873;L;7;0;;;963;1806;385;;
852;3;4299;L;7;0;;;963;11961;385;;
852;3;51032;L;1;3;7421;;967;8620;22;;
852;3;51194;L;1;3;8423;;974;975;10;;
852;3;51358;L;5;0;;721;976;5288;23;;
852;3;50635;L;1;2;511;;983;987;48;;
852;3;50720;L;1;2;551;;984;982;48;;
852;3;50716;L;1;3;5506;;988;993;5;;
852;3;4161;L;7;0;;;989;1772;3199;;
852;3;4727;L;7;0;;;989;1787;3199;;
852;3;51368;L;5;0;;808;995;2457;23;;
852;3;51907;L;5;0;;9482;995;2457;3182;;
852;3;51870;L;5;0;;8854;995;11808;23;;
852;3;50029;L;1;3;1122;;1002;7789;13;;
852;3;52029;L;5;0;;10962;1004;2457;23;;
852;3;51022;L;1;3;7410;;1005;12320;22;;
852;3;50447;L;1;3;4224;;1013;12481;11;;
852;3;51140;L;1;3;8208;;1019;1020;2;;
852;3;51157;L;1;3;8227;;1041;625;13;;
852;3;50761;L;1;3;5802;;1050;10366;4;;
852;3;50175;L;1;3;2623;;1052;585;7;;
852;3;50067;L;1;3;2108;;1062;887;2;;
852;3;50097;L;1;3;222;;1064;3684;94;;
852;3;50076;L;1;3;2119;;1065;8984;14;;
852;3;5047;L;7;0;;;1066;1806;408;;
852;3;4469;L;7;0;;;1066;9851;408;;
852;3;50698;L;1;3;5422;;1068;3054;8;;
852;3;50787;L;1;2;61;;1070;8398;2;;
852;3;50956;L;1;3;7338;;1071;1186;21;;
852;3;50930;L;1;2;710;;1074;7107;21;;
852;3;51342;L;1;3;7116;;1076;1077;2;;
852;3;50946;L;1;3;7218;;1080;2928;21;;
852;3;5211;L;7;0;;;1085;1806;256;;
852;3;4633;L;7;0;;;1085;5480;256;;
852;3;50982;L;1;3;7337;;1101;3306;2;;
852;3;50975;L;1;3;7329;;1102;3304;21;;
852;3;5219;L;7;0;;;1105;1806;916;;
852;3;4641;L;7;0;;;1105;5480;916;;
852;3;5201;L;7;0;;;1112;1806;966;;
852;3;4623;L;7;0;;;1112;5480;966;;
852;3;50952;L;1;3;7303;;1116;895;21;;
852;3;50953;L;1;3;7304;;1119;11615;21;;
852;3;5185;L;7;0;;;1121;1806;1101;;
852;3;4607;L;7;0;;;1121;5480;1101;;
852;3;50929;L;1;2;71;;1122;2959;2;;
852;3;51094;L;1;2;84;;1090;10258;2;;
852;3;50961;L;1;3;7313;;1125;3530;21;;
852;3;50966;L;1;3;7318;;1127;12144;21;;
852;3;50933;L;1;3;7117;;1129;1130;1092;;
852;3;50936;L;1;2;72;;1132;5522;21;;
852;3;50949;L;1;2;73;;1134;12101;21;;
852;3;50944;L;1;3;7215;;1135;9360;21;;
852;3;50931;L;1;3;7213;;1136;1148;21;;
852;3;50940;L;1;3;7216;;1139;11942;21;;
852;3;51942;L;5;0;;9795;1144;4759;3187;;
852;3;50935;L;1;3;7119;;1149;1084;16;;
852;3;5223;L;7;0;;;1149;1806;1926;;
852;3;4645;L;7;0;;;1149;5480;1926;;
852;3;51012;L;1;2;76;;1151;8248;2;;
852;3;50903;L;1;3;6713;;1154;1153;16;;
852;3;5209;L;7;0;;;1155;1806;307;;
852;3;4631;L;7;0;;;1155;5480;307;;
852;3;50856;L;1;3;6524;;1161;10914;16;;
852;3;5205;L;7;0;;;1163;1806;2004;;
852;3;4627;L;7;0;;;1163;5480;2004;;
852;3;50831;L;1;3;6403;;1168;9890;16;;
852;3;5203;L;7;0;;;1169;1806;932;;
852;3;4625;L;7;0;;;1169;5480;932;;
852;3;5207;L;7;0;;;1173;1806;965;;
852;3;4629;L;7;0;;;1173;5480;965;;
852;3;50837;L;1;3;6502;;1177;1162;16;;
852;3;50899;L;1;3;6707;;1189;1149;16;;
852;3;50934;L;1;3;7118;;1193;1121;2;;
852;3;50606;L;1;3;4913;;1201;8824;17;;
852;3;50269;L;1;3;3323;;1206;3568;11;;
852;3;50248;L;1;3;3321;;1207;3586;11;;
852;3;51311;L;1;3;8712;;1210;4137;20;;
852;3;50694;L;1;3;5413;;1213;9075;2;;
852;3;6116;L;6;1;;1217;1215;4642;1531;;
852;3;50275;L;1;3;3404;;1224;4637;283;;
852;3;50073;L;1;3;2116;;1227;8662;14;;
852;3;50405;L;1;3;4124;;1244;1996;17;;
852;3;50404;L;1;3;4123;;1245;11865;17;;
852;3;51527;L;5;0;;2816;1246;10393;3198;;
852;3;4153;L;7;0;;;6869;1772;3198;;
852;3;50806;L;1;3;6221;;1250;1248;9;;
852;3;51239;L;1;3;8511;;1263;4788;10;;
852;3;51240;L;1;3;8512;;1264;1262;10;;
852;3;50789;L;1;2;68;;1268;1151;16;;
852;3;50904;L;1;3;6801;;1271;1477;16;;
852;3;51950;L;5;0;;9859;1281;5572;23;;
852;3;52054;L;5;0;;11274;1281;8270;23;;
852;3;51705;L;5;0;;4673;1281;12057;23;;
852;3;52144;L;1;3;;10306;1283;7209;70;;
852;3;51460;L;5;0;;1985;1285;2259;3194;;
852;3;51893;L;5;0;;9233;1287;1246;3198;;
852;3;51501;L;5;0;;2461;1287;2457;3198;;
852;3;52067;L;5;0;;11560;1287;2457;3198;;
852;3;51686;L;5;0;;4465;1287;12183;3187;;
852;3;5125;L;7;0;;;1300;1806;225;;
852;3;4545;L;7;0;;;1300;4099;225;;
852;3;50729;L;1;3;5604;;1303;1301;225;;
852;3;50723;L;1;3;5513;;1304;1302;19;;
852;3;50838;L;1;3;6503;;1306;1308;16;;
852;3;51627;L;5;0;;3913;1309;10677;3181;;
852;3;51999;L;5;0;;10658;1309;10677;23;;
852;3;50122;L;1;3;2414;;1314;10975;12;;
852;3;51803;L;5;0;;7782;1317;845;3192;;
852;3;51571;L;5;0;;3217;1318;10343;3192;;
852;3;51413;L;5;0;;1320;1319;11908;3177;;
852;3;51609;L;5;0;;3690;1320;10660;23;;
852;3;50529;L;1;3;4455;;1324;1323;229;;
852;3;52064;L;5;0;;11533;1336;9385;3187;;
852;3;5243;L;7;0;;;1341;1806;695;;
852;3;4665;L;7;0;;;1341;5480;695;;
852;3;51434;L;5;0;;1638;1343;3976;3179;;
852;3;51531;L;5;0;;2847;1343;4132;3179;;
852;3;51909;L;5;0;;9517;1343;4585;3179;;
852;3;50092;L;1;3;2138;;1345;1429;14;;
852;3;51026;L;1;3;7414;;1349;1348;22;;
852;3;51812;L;5;0;;7833;1353;3678;23;;
852;3;51418;L;5;0;;1357;1356;9557;23;;
852;3;51916;L;5;0;;9557;1357;11060;3180;;
852;3;50575;L;1;3;4644;;1362;1386;6;;
852;3;6726;L;7;0;;;1366;1935;1692;;
852;3;6734;L;7;0;;;1366;5148;257;;
852;3;6742;L;7;0;;;1366;5339;169;;
852;3;6750;L;7;0;;;1366;10483;93;;
852;3;50509;L;1;3;4433;;1376;4730;6;;
852;3;50505;L;1;3;4432;;1370;7738;2;;
852;3;50515;L;1;2;444;;1379;1369;36;;
852;3;50531;L;1;2;446;;1380;1377;36;;
852;3;3440;L;1;3;4457;;1382;1371;36;;
852;3;52135;L;5;0;;12530;1392;1783;23;;
852;3;51399;L;5;0;;1283;1395;10356;3193;;
852;3;4133;L;7;0;;;1399;7446;2963;;
852;3;4703;L;7;0;;;1399;10939;2963;;
852;3;51272;L;1;3;8612;;1400;2991;10;;
852;3;51257;L;1;3;8529;;1402;9152;10;;
852;3;51271;L;1;3;8611;;1402;12240;2;;
852;3;50456;L;1;3;4237;;1411;7971;6;;
852;3;51778;L;5;0;;5507;1419;7779;3178;;
852;3;52060;L;5;0;;11492;1420;7781;3178;;
852;3;51457;L;5;0;;1966;1421;10660;23;;
852;3;52047;L;5;0;;11223;1431;865;3180;;
852;3;51373;L;5;0;;839;1431;1980;3180;;
852;3;50382;L;1;3;4127;;1433;7852;17;;
852;3;50438;L;1;3;427;;1451;1452;104;;
852;3;50441;L;1;3;4217;;1454;5213;11;;
852;3;50588;L;1;3;4812;;1456;9475;11;;
852;3;50939;L;1;3;7207;;1462;11944;2;;
852;3;50370;L;1;3;3837;;1467;1468;17;;
852;3;52042;L;5;0;;11205;1469;9557;3180;;
852;3;3284;L;1;3;6819;;1478;4005;16;;
852;3;50229;L;1;3;3212;;1484;11406;12;;
852;3;5077;L;7;0;;;1487;1806;867;;
852;3;4497;L;7;0;;;1487;4099;867;;
852;3;5075;L;7;0;;;1488;1806;867;;
852;3;4495;L;7;0;;;1488;4099;867;;
852;3;50357;L;1;3;3824;;1491;4606;17;;
852;3;5153;L;7;0;;;1494;1806;70;;
852;3;4573;L;7;0;;;1494;5480;70;;
852;3;50746;L;1;3;5704;;1500;1499;4;;
852;3;4767;L;7;0;;;1508;1806;194;;
852;3;51097;L;1;3;8101;;1511;10473;2;;
852;3;51100;L;1;3;8104;;1513;11141;15;;
852;3;52051;L;5;0;;11249;1514;996;3198;;
852;3;51726;L;5;0;;5049;1514;2115;3198;;
852;3;4775;L;7;0;;;1517;1806;143;;
852;3;4205;L;7;0;;;1517;3719;143;;
852;3;50011;L;1;3;1104;;1519;12486;2;;
852;3;50439;L;1;3;4215;;1534;5097;11;;
852;3;50442;L;1;3;4218;;1536;874;11;;
852;3;50437;L;1;3;4213;;1543;1449;11;;
852;3;50449;L;1;3;4226;;1547;8496;11;;
852;3;51363;L;5;0;;738;1551;11583;3178;;
852;3;5139;L;7;0;;;1555;6916;2283;;
852;3;4561;L;7;0;;;1555;9289;2283;;
852;3;51523;L;5;0;;2776;1560;4764;23;;
852;3;51290;L;1;3;8633;;1562;1635;20;;
852;3;51228;L;1;3;8459;;1563;8613;20;;
852;3;50684;L;1;3;5404;;10446;4911;5;;
852;3;50298;L;1;3;3609;;1572;9916;7;;
852;3;51141;L;1;3;8209;;1582;1197;9;;
852;3;50348;L;1;3;3806;;1597;1596;7;;
852;3;50304;L;1;3;3616;;1599;11109;7;;
852;3;50343;L;1;3;3801;;1601;10014;7;;
852;3;50141;L;1;3;2511;;1610;3914;7;;
852;3;51641;L;5;0;;3976;1616;1638;3179;;
852;3;51003;L;1;3;7366;;1619;1620;20;;
852;3;4691;L;7;0;;;1622;2579;665;;
852;3;5269;L;7;0;;;1622;10634;665;;
852;3;51266;L;1;3;8606;;1628;1630;10;;
852;3;51199;L;1;3;8428;;1630;9641;10;;
852;3;51289;L;1;3;8632;;1635;1562;20;;
852;3;51467;L;5;0;;2110;1638;11569;3179;;
852;3;50593;L;1;3;4817;;1639;1538;11;;
852;3;51132;L;1;3;8154;;1646;5126;13;;
852;3;50879;L;1;3;6606;;1656;1657;2050;;
852;3;50170;L;1;3;2617;;1666;856;7;;
852;3;5137;L;7;0;;;1676;6916;1555;;
852;3;4559;L;7;0;;;1676;9289;1555;;
852;3;50743;L;1;3;5701;;1677;10101;4;;
852;3;50861;L;1;3;6535;;1686;1687;19;;
852;3;50864;L;1;3;6538;;1689;1690;2;;
852;3;50857;L;1;3;6529;;1691;7712;2;;
852;3;51754;L;5;0;;5282;1694;9949;3185;;
852;3;4813;L;7;0;;;1697;1806;1455;;
852;3;4243;L;7;0;;;1697;3719;1455;;
852;3;50707;L;1;3;5432;;1699;8185;8;;
852;3;51079;L;1;3;7537;;1707;5461;22;;
852;3;50153;L;1;3;2525;;1712;4762;7;;
852;3;50250;L;1;3;3302;;1715;11327;7;;
852;3;50137;L;1;3;2507;;1718;1143;2;;
852;3;4893;L;7;0;;;1722;1806;475;;
852;3;4319;L;7;0;;;1722;11961;475;;
852;3;50095;L;1;3;2202;;1724;9256;14;;
852;3;51242;L;1;3;8514;;1732;4426;10;;
852;3;51470;L;5;0;;2156;1735;2488;3190;;
852;3;50888;L;1;3;6621;;1740;1739;16;;
852;3;4399;L;7;0;;;1741;2271;56;;
852;3;4977;L;7;0;;;1741;6039;56;;
852;3;51315;L;1;3;8717;;1754;1747;20;;
852;3;4155;L;7;0;;;1761;1772;3198;;
852;3;4721;L;7;0;;;1761;1787;3198;;
852;3;50785;L;1;2;6;;1762;1267;2;;
852;3;51953;L;5;0;;9883;1763;5150;3187;;
852;3;51568;L;5;0;;3175;1764;2876;3187;;
852;3;51615;L;5;0;;3776;1764;2876;3187;;
852;3;51432;L;5;0;;1615;1764;4064;3187;;
852;3;51651;L;5;0;;4064;1764;9398;3187;;
852;3;51493;L;5;0;;2421;1765;2876;3187;;
852;3;51622;L;5;0;;3892;1767;4473;3189;;
852;3;5319;L;7;0;;;1772;688;91;;
852;3;5297;L;7;0;;;1772;811;149;;
852;3;5309;L;7;0;;;1772;989;3199;;
852;3;5301;L;7;0;;;1772;6869;3198;;
852;3;5303;L;7;0;;;1772;1761;3198;;
852;3;4165;L;7;0;;;1772;1806;81;;
852;3;5295;L;7;0;;;1772;1806;149;;
852;3;5851;L;7;0;;;1772;1806;194;;
852;3;5915;L;7;0;;;1772;1806;3191;;
852;3;5951;L;7;0;;;1772;1806;166;;
852;3;5331;L;7;0;;;1772;1920;3192;;
852;3;5335;L;7;0;;;1772;2155;212;;
852;3;5311;L;7;0;;;1772;2221;3199;;
852;3;5299;L;7;0;;;1772;2373;3198;;
852;3;5339;L;7;0;;;1772;2524;64;;
852;3;5323;L;7;0;;;1772;2597;455;;
852;3;5337;L;7;0;;;1772;3065;105;;
852;3;5315;L;7;0;;;1772;3364;81;;
852;3;5305;L;7;0;;;1772;3610;72;;
852;3;5291;L;7;0;;;1772;3719;194;;
852;3;5333;L;7;0;;;1772;4973;3192;;
852;3;5847;L;7;0;;;1772;5480;149;;
852;3;5883;L;7;0;;;1772;6077;3193;;
852;3;6596;L;7;0;;;1772;6715;81;;
852;3;6600;L;7;0;;;1772;7107;149;;
852;3;5325;L;7;0;;;1772;7634;3193;;
852;3;6592;L;7;0;;;1772;8152;166;;
852;3;5329;L;7;0;;;1772;8534;3193;;
852;3;5327;L;7;0;;;1772;9283;3193;;
852;3;5839;L;7;0;;;1772;9851;81;;
852;3;5307;L;7;0;;;1772;10823;72;;
852;3;6574;L;7;0;;;1772;11524;149;;
852;3;5293;L;7;0;;;1772;11563;149;;
852;3;5341;L;7;0;;;1772;11704;3180;;
852;3;5931;L;7;0;;;1772;11785;3191;;
852;3;5317;L;7;0;;;1772;12017;91;;
852;3;5911;L;7;0;;;1772;11961;3191;;
852;3;5949;L;7;0;;;1772;8411;166;;
852;3;4761;L;7;0;;;1773;1787;171;;
852;3;50023;L;1;3;1115;;1774;1777;2;;
852;3;6272;L;7;0;;;1780;1806;171;;
852;3;6268;L;7;0;;;1780;2789;171;;
852;3;51642;L;5;0;;3980;1783;3846;23;;
852;3;52015;L;5;0;;10784;1783;8448;3178;;
852;3;51102;L;1;3;8106;;1784;712;2;;
852;3;50009;L;1;3;1102;;1785;9269;15;;
852;3;50010;L;1;3;1103;;1786;9353;15;;
852;3;6798;L;7;0;;;1787;397;1101;;
852;3;3583;L;7;0;;;1787;688;91;;
852;3;3561;L;7;0;;;1787;811;149;;
852;3;3573;L;7;0;;;1787;989;102;;
852;3;5843;L;7;0;;;1787;6869;3198;;
852;3;3567;L;7;0;;;1787;1761;3198;;
852;3;51324;L;1;1;M0;;1787;1772;2;;
852;3;3607;L;7;0;;;1787;1773;171;;
852;3;3559;L;7;0;;;1787;1806;149;;
852;3;4765;L;7;0;;;1787;1806;194;;
852;3;5147;L;7;0;;;1787;1806;3187;;
852;3;5313;L;7;0;;;1787;1806;81;;
852;3;5913;L;7;0;;;1787;1806;105;;
852;3;5947;L;7;0;;;1787;1806;166;;
852;3;3595;L;7;0;;;1787;1920;595;;
852;3;3599;L;7;0;;;1787;2155;212;;
852;3;3575;L;7;0;;;1787;2221;3199;;
852;3;3563;L;7;0;;;1787;2373;267;;
852;3;3603;L;7;0;;;1787;2524;64;;
852;3;3587;L;7;0;;;1787;2597;455;;
852;3;3601;L;7;0;;;1787;3065;3191;;
852;3;3579;L;7;0;;;1787;3364;81;;
852;3;3569;L;7;0;;;1787;3610;72;;
852;3;3597;L;7;0;;;1787;4973;174;;
852;3;4569;L;7;0;;;1787;5480;3187;;
852;3;4577;L;7;0;;;1787;5480;149;;
852;3;51337;L;1;1;M7;;1806;5480;2;;
852;3;6804;L;7;0;;;1806;5623;149;;
852;3;5889;L;7;0;;;1787;6077;3193;;
852;3;4477;L;7;0;;;1787;6715;3199;;
852;3;6568;L;7;0;;;1787;6715;81;;
852;3;6602;L;7;0;;;1787;7107;149;;
852;3;3589;L;7;0;;;1787;7634;3193;;
852;3;3909;L;7;0;;;1787;4099;3198;;
852;3;6572;L;7;0;;;1787;8152;166;;
852;3;3593;L;7;0;;;1787;8534;3193;;
852;3;3591;L;7;0;;;1787;9283;3193;;
852;3;3577;L;7;0;;;1787;9851;81;;
852;3;3571;L;7;0;;;1787;10823;72;;
852;3;6586;L;7;0;;;1787;11524;194;;
852;3;3557;L;7;0;;;1787;11563;149;;
852;3;3605;L;7;0;;;1787;11704;3180;;
852;3;5929;L;7;0;;;1787;11785;3191;;
852;3;3581;L;7;0;;;1787;12017;91;;
852;3;5909;L;7;0;;;1787;11961;3191;;
852;3;5953;L;7;0;;;1787;8411;166;;
852;3;5149;L;7;0;;;1788;1806;70;;
852;3;6788;L;7;0;;;1792;1806;70;;
852;3;5151;L;7;0;;;1790;1806;70;;
852;3;4571;L;7;0;;;1790;5480;70;;
852;3;3488;L;5;0;;1805;1803;1438;3187;;
852;3;51854;L;5;0;;8531;1803;1575;3187;;
852;3;51507;L;5;0;;2617;1803;1960;3187;;
852;3;51768;L;5;0;;5409;1803;5971;3187;;
852;3;51958;L;5;0;;10040;1803;7834;23;;
852;3;3492;L;5;0;;1438;1803;11567;23;;
852;3;51570;L;5;0;;3214;1803;11567;3187;;
852;3;50001;L;1;2;1;;1806;3722;2;;
852;3;3501;L;5;0;;4591;1805;8649;3187;;
852;3;6286;L;7;0;;;598;1806;108;;
852;3;3931;L;7;0;;;1806;634;401;;
852;3;4023;L;7;0;;;1806;651;31;;
852;3;6684;L;7;0;;;1806;698;148;;
852;3;3717;L;7;0;;;1806;915;60;;
852;3;3641;L;7;0;;;1806;920;215;;
852;3;3721;L;7;0;;;1806;963;385;;
852;3;3895;L;7;0;;;1806;1066;408;;
852;3;4061;L;7;0;;;1806;1085;256;;
852;3;4069;L;7;0;;;1806;1105;916;;
852;3;4051;L;7;0;;;1806;1112;966;;
852;3;4035;L;7;0;;;1806;1121;1101;;
852;3;4073;L;7;0;;;1806;1149;1926;;
852;3;4059;L;7;0;;;1806;1155;307;;
852;3;4055;L;7;0;;;1806;1163;2004;;
852;3;4053;L;7;0;;;1806;1169;932;;
852;3;4057;L;7;0;;;1806;1173;965;;
852;3;3975;L;7;0;;;1806;1300;1698;;
852;3;4093;L;7;0;;;1806;1341;695;;
852;3;3927;L;7;0;;;1806;1487;867;;
852;3;3925;L;7;0;;;1806;1488;867;;
852;3;4003;L;7;0;;;1806;1494;70;;
852;3;3619;L;7;0;;;1806;1517;143;;
852;3;3657;L;7;0;;;1806;1696;1455;;
852;3;3741;L;7;0;;;1806;1722;475;;
852;3;4143;L;7;0;;;1806;1772;194;;
852;3;5841;L;7;0;;;1806;1772;81;;
852;3;5845;L;7;0;;;1806;1772;149;;
852;3;5921;L;7;0;;;1806;1772;3191;;
852;3;5943;L;7;0;;;1806;1772;166;;
852;3;6270;L;7;0;;;1806;1780;171;;
852;3;3997;L;7;0;;;1806;1787;3187;;
852;3;5717;L;7;0;;;1806;1787;149;;
852;3;5835;L;7;0;;;1806;1787;81;;
852;3;5923;L;7;0;;;1806;1787;3191;;
852;3;5945;L;7;0;;;1806;1787;166;;
852;3;3999;L;7;0;;;1806;1788;70;;
852;3;4001;L;7;0;;;1806;1791;70;;
852;3;3857;L;7;0;;;1806;1814;3195;;
852;3;6698;L;7;0;;;1806;1888;47;;
852;3;6708;L;7;0;;;1806;1898;323;;
852;3;6714;L;7;0;;;1806;1903;47;;
852;3;3891;L;7;0;;;1806;2034;778;;
852;3;6690;L;7;0;;;1806;2330;104;;
852;3;3943;L;7;0;;;1806;2510;3160;;
852;3;3945;L;7;0;;;1806;2514;398;;
852;3;3947;L;7;0;;;1806;2516;176;;
852;3;3949;L;7;0;;;1806;2518;507;;
852;3;3937;L;7;0;;;1806;2559;42;;
852;3;3941;L;7;0;;;1806;2568;462;;
852;3;3967;L;7;0;;;1806;2579;137;;
852;3;3733;L;7;0;;;1806;2592;425;;
852;3;3923;L;7;0;;;1806;2731;465;;
852;3;3913;L;7;0;;;1806;2736;41;;
852;3;4007;L;7;0;;;1806;2736;41;;
852;3;3911;L;7;0;;;1806;2739;3198;;
852;3;3915;L;7;0;;;1806;2741;41;;
852;3;4091;L;7;0;;;1806;2785;1725;;
852;3;50008;L;1;2;11;;1806;2794;2;;
852;3;3963;L;7;0;;;1806;2826;633;;
852;3;5993;L;7;0;;;1806;2974;91;;
852;3;4065;L;7;0;;;1806;3047;297;;
852;3;3753;L;7;0;;;1806;3107;193;;
852;3;3723;L;7;0;;;1806;3156;508;;
852;3;3761;L;7;0;;;1806;3229;1809;;
852;3;3977;L;7;0;;;1806;3248;225;;
852;3;3715;L;7;0;;;1806;3287;471;;
852;3;3643;L;7;0;;;1806;3321;863;;
852;3;3773;L;7;0;;;1806;3327;596;;
852;3;3635;L;7;0;;;1806;3346;69;;
852;3;3739;L;7;0;;;1806;3406;611;;
852;3;3735;L;7;0;;;1806;3408;940;;
852;3;3655;L;7;0;;;1806;3450;1048;;
852;3;3645;L;7;0;;;1806;3455;863;;
