CID;TABCD;LCD;ALLOCATED
852;3;46201;0
852;3;46202;0
852;3;46203;0
852;3;46204;0
852;3;46205;0
852;3;46206;0
852;3;46207;0
852;3;46208;0
852;3;46209;0
852;3;46210;0
852;3;46211;0
852;3;46212;0
852;3;46213;0
852;3;46214;0
852;3;46215;0
852;3;46216;0
852;3;46217;0
852;3;46218;0
852;3;46219;0
852;3;46220;0
852;3;46221;0
852;3;46222;0
852;3;46223;0
852;3;46224;0
852;3;46225;0
852;3;46226;0
852;3;46227;0
852;3;46228;0
852;3;46229;0
852;3;46230;0
852;3;46231;0
852;3;46232;0
852;3;46233;0
852;3;46234;0
852;3;46235;0
852;3;46236;0
852;3;46237;0
852;3;46238;0
852;3;46239;0
852;3;46240;0
852;3;46241;0
852;3;46242;0
852;3;46243;0
852;3;46244;0
852;3;46245;0
852;3;46246;0
852;3;46247;0
852;3;46248;0
852;3;46249;0
852;3;46250;0
852;3;46251;0
852;3;46252;0
852;3;46253;0
852;3;46254;0
852;3;46255;0
852;3;46256;0
852;3;46257;0
852;3;46258;0
852;3;46259;0
852;3;46260;0
852;3;46261;0
852;3;46262;0
852;3;46263;0
852;3;46264;0
852;3;46265;0
852;3;46266;0
852;3;46267;0
852;3;46268;0
852;3;46269;0
852;3;46270;0
852;3;46271;0
852;3;46272;0
852;3;46273;0
852;3;46274;0
852;3;46275;0
852;3;46276;0
852;3;46277;0
852;3;46278;0
852;3;46279;0
852;3;46280;0
852;3;46281;0
852;3;46282;0
852;3;46283;0
852;3;46284;0
852;3;46285;0
852;3;46286;0
852;3;46287;0
852;3;46288;0
852;3;46289;0
852;3;46290;0
852;3;46291;0
852;3;46292;0
852;3;46293;0
852;3;46294;0
852;3;46295;0
852;3;46296;0
852;3;46297;0
852;3;46298;0
852;3;46299;0
852;3;46300;0
852;3;46301;0
852;3;46302;0
852;3;46303;0
852;3;46304;0
852;3;46305;0
852;3;46306;0
852;3;46307;0
852;3;46308;0
852;3;46309;0
852;3;46310;0
852;3;46311;0
852;3;46312;0
852;3;46313;0
852;3;46314;0
852;3;46315;0
852;3;46316;0
852;3;46317;0
852;3;46318;0
852;3;46319;0
852;3;46320;0
852;3;46321;0
852;3;46322;0
852;3;46323;0
852;3;46324;0
852;3;46325;0
852;3;46326;0
852;3;46327;0
852;3;46328;0
852;3;46329;0
852;3;46330;0
852;3;46331;0
852;3;46332;0
852;3;46333;0
852;3;46334;0
852;3;46335;0
852;3;46336;0
852;3;46337;0
852;3;46338;0
852;3;46339;0
852;3;46340;0
852;3;46341;0
852;3;46342;0
852;3;46343;0
852;3;46344;0
852;3;46345;0
852;3;46346;0
852;3;46347;0
852;3;46348;0
852;3;46349;0
852;3;46350;0
852;3;46351;0
852;3;46352;0
852;3;46353;0
852;3;46354;0
852;3;46355;0
852;3;46356;0
852;3;46357;0
852;3;46358;0
852;3;46359;0
852;3;46360;0
852;3;46361;0
852;3;46362;0
852;3;46363;0
852;3;46364;0
852;3;46365;0
852;3;46366;0
852;3;46367;0
852;3;46368;0
852;3;46369;0
852;3;46370;0
852;3;46371;0
852;3;46372;0
852;3;46373;0
852;3;46374;0
852;3;46375;0
852;3;46376;0
852;3;46377;0
852;3;46378;0
852;3;46379;0
852;3;46380;0
852;3;46381;0
852;3;46382;0
852;3;46383;0
852;3;46384;0
852;3;46385;0
852;3;46386;0
852;3;46387;0
852;3;46388;0
852;3;46389;0
852;3;46390;0
852;3;46391;0
852;3;46392;0
852;3;46393;0
852;3;46394;0
852;3;46395;0
852;3;46396;0
852;3;46397;0
852;3;46398;0
852;3;46399;0
852;3;46400;0
852;3;46401;0
852;3;46402;0
852;3;46403;0
852;3;46404;0
852;3;46405;0
852;3;46406;0
852;3;46407;0
852;3;46408;0
852;3;46409;0
852;3;46410;0
852;3;46411;0
852;3;46412;0
852;3;46413;0
852;3;46414;0
852;3;46415;0
852;3;46416;0
852;3;46417;0
852;3;46418;0
852;3;46419;0
852;3;46420;0
852;3;46421;0
852;3;46422;0
852;3;46423;0
852;3;46424;0
852;3;46425;0
852;3;46426;0
852;3;46427;0
852;3;46428;0
852;3;46429;0
852;3;46430;0
852;3;46431;0
852;3;46432;0
852;3;46433;0
852;3;46434;0
852;3;46435;0
852;3;46436;0
852;3;46437;0
852;3;46438;0
852;3;46439;0
852;3;46440;0
852;3;46441;0
852;3;46442;0
852;3;46443;0
852;3;46444;0
852;3;46445;0
852;3;46446;0
852;3;46447;0
852;3;46448;0
852;3;46449;0
852;3;46450;0
852;3;46451;0
852;3;46452;0
852;3;46453;0
852;3;46454;0
852;3;46455;0
852;3;46456;0
852;3;46457;0
852;3;46458;0
852;3;46459;0
852;3;46460;0
852;3;46461;0
852;3;46462;0
852;3;46463;0
852;3;46464;0
852;3;46465;0
852;3;46466;0
852;3;46467;0
852;3;46468;0
852;3;46469;0
852;3;46470;0
852;3;46471;0
852;3;46472;0
852;3;46473;0
852;3;46474;0
852;3;46475;0
852;3;46476;0
852;3;46477;0
852;3;46478;0
852;3;46479;0
852;3;46480;0
852;3;46481;0
852;3;46482;0
852;3;46483;0
852;3;46484;0
852;3;46485;0
852;3;46486;0
852;3;46487;0
852;3;46488;0
852;3;46489;0
852;3;46490;0
852;3;46491;0
852;3;46492;0
852;3;46493;0
852;3;46494;0
852;3;46495;0
852;3;46496;0
852;3;46497;0
852;3;46498;0
852;3;46499;0
852;3;46500;0
852;3;46501;0
852;3;46502;0
852;3;46503;0
852;3;46504;0
852;3;46505;0
852;3;46506;0
852;3;46507;0
852;3;46508;0
852;3;46509;0
852;3;46510;0
852;3;46511;0
852;3;46512;0
852;3;46513;0
852;3;46514;0
852;3;46515;0
852;3;46516;0
852;3;46517;0
852;3;46518;0
852;3;46519;0
852;3;46520;0
852;3;46521;0
852;3;46522;0
852;3;46523;0
852;3;46524;0
852;3;46525;0
852;3;46526;0
852;3;46527;0
852;3;46528;0
852;3;46529;0
852;3;46530;0
852;3;46531;0
852;3;46532;0
852;3;46533;0
852;3;46534;0
852;3;46535;0
852;3;46536;0
852;3;46537;0
852;3;46538;0
852;3;46539;0
852;3;46540;0
852;3;46541;0
852;3;46542;0
852;3;46543;0
852;3;46544;0
852;3;46545;0
852;3;46546;0
852;3;46547;0
852;3;46548;0
852;3;46549;0
852;3;46550;0
852;3;46551;0
852;3;46552;0
852;3;46553;0
852;3;46554;0
852;3;46555;0
852;3;46556;0
852;3;46557;0
852;3;46558;0
852;3;46559;0
852;3;46560;0
852;3;46561;0
852;3;46562;0
852;3;46563;0
852;3;46564;0
852;3;46565;0
852;3;46566;0
852;3;46567;0
852;3;46568;0
852;3;46569;0
852;3;46570;0
852;3;46571;0
852;3;46572;0
852;3;46573;0
852;3;46574;0
852;3;46575;0
852;3;46576;0
852;3;46577;0
852;3;46578;0
852;3;46579;0
852;3;46580;0
852;3;46581;0
852;3;46582;0
852;3;46583;0
852;3;46584;0
852;3;46585;0
852;3;46586;0
852;3;46587;0
852;3;46588;0
852;3;46589;0
852;3;46590;0
852;3;46591;0
852;3;46592;0
852;3;46593;0
852;3;46594;0
852;3;46595;0
852;3;46596;0
852;3;46597;0
852;3;46598;0
852;3;46599;0
852;3;46600;0
852;3;46601;0
852;3;46602;0
852;3;46603;0
852;3;46604;0
852;3;46605;0
852;3;46606;0
852;3;46607;0
852;3;46608;0
852;3;46609;0
852;3;46610;0
852;3;46611;0
852;3;46612;0
852;3;46613;0
852;3;46614;0
852;3;46615;0
852;3;46616;0
852;3;46617;0
852;3;46618;0
852;3;46619;0
852;3;46620;0
852;3;46621;0
852;3;46622;0
852;3;46623;0
852;3;46624;0
852;3;46625;0
852;3;46626;0
852;3;46627;0
852;3;46628;0
852;3;46629;0
852;3;46630;0
852;3;46631;0
852;3;46632;0
852;3;46633;0
852;3;46634;0
852;3;46635;0
852;3;46636;0
852;3;46637;0
852;3;46638;0
852;3;46639;0
852;3;46640;0
852;3;46641;0
852;3;46642;0
852;3;46643;0
852;3;46644;0
852;3;46645;0
852;3;46646;0
852;3;46647;0
852;3;46648;0
852;3;46649;0
852;3;46650;0
852;3;46651;0
852;3;46652;0
852;3;46653;0
852;3;46654;0
852;3;46655;0
852;3;46656;0
852;3;46657;0
852;3;46658;0
852;3;46659;0
852;3;46660;0
852;3;46661;0
852;3;46662;0
852;3;46663;0
852;3;46664;0
852;3;46665;0
852;3;46666;0
852;3;46667;0
852;3;46668;0
852;3;46669;0
852;3;46670;0
852;3;46671;0
852;3;46672;0
852;3;46673;0
852;3;46674;0
852;3;46675;0
852;3;46676;0
852;3;46677;0
852;3;46678;0
852;3;46679;0
852;3;46680;0
852;3;46681;0
852;3;46682;0
852;3;46683;0
852;3;46684;0
852;3;46685;0
852;3;46686;0
852;3;46687;0
852;3;46688;0
852;3;46689;0
852;3;46690;0
852;3;46691;0
852;3;46692;0
852;3;46693;0
852;3;46694;0
852;3;46695;0
852;3;46696;0
852;3;46697;0
852;3;46698;0
852;3;46699;0
852;3;46700;0
852;3;46701;0
852;3;46702;0
852;3;46703;0
852;3;46704;0
852;3;46705;0
852;3;46706;0
852;3;46707;0
852;3;46708;0
852;3;46709;0
852;3;46710;0
852;3;46711;0
852;3;46712;0
852;3;46713;0
852;3;46714;0
852;3;46715;0
852;3;46716;0
852;3;46717;0
852;3;46718;0
852;3;46719;0
852;3;46720;0
852;3;46721;0
852;3;46722;0
852;3;46723;0
852;3;46724;0
852;3;46725;0
852;3;46726;0
852;3;46727;0
852;3;46728;0
852;3;46729;0
852;3;46730;0
852;3;46731;0
852;3;46732;0
852;3;46733;0
852;3;46734;0
852;3;46735;0
852;3;46736;0
852;3;46737;0
852;3;46738;0
852;3;46739;0
852;3;46740;0
852;3;46741;0
852;3;46742;0
852;3;46743;0
852;3;46744;0
852;3;46745;0
852;3;46746;0
852;3;46747;0
852;3;46748;0
852;3;46749;0
852;3;46750;0
852;3;46751;0
852;3;46752;0
852;3;46753;0
852;3;46754;0
852;3;46755;0
852;3;46756;0
852;3;46757;0
852;3;46758;0
852;3;46759;0
852;3;46760;0
852;3;46761;0
852;3;46762;0
852;3;46763;0
852;3;46764;0
852;3;46765;0
852;3;46766;0
852;3;46767;0
852;3;46768;0
852;3;46769;0
852;3;46770;0
852;3;46771;0
852;3;46772;0
852;3;46773;0
852;3;46774;0
852;3;46775;0
852;3;46776;0
852;3;46777;0
852;3;46778;0
852;3;46779;0
852;3;46780;0
852;3;46781;0
852;3;46782;0
852;3;46783;0
852;3;46784;0
852;3;46785;0
852;3;46786;0
852;3;46787;0
852;3;46788;0
852;3;46789;0
852;3;46790;0
852;3;46791;0
852;3;46792;0
852;3;46793;0
852;3;46794;0
852;3;46795;0
852;3;46796;0
852;3;46797;0
852;3;46798;0
852;3;46799;0
852;3;46800;0
852;3;46801;0
852;3;46802;0
852;3;46803;0
852;3;46804;0
852;3;46805;0
852;3;46806;0
852;3;46807;0
852;3;46808;0
852;3;46809;0
852;3;46810;0
852;3;46811;0
852;3;46812;0
852;3;46813;0
852;3;46814;0
852;3;46815;0
852;3;46816;0
852;3;46817;0
852;3;46818;0
852;3;46819;0
852;3;46820;0
852;3;46821;0
852;3;46822;0
852;3;46823;0
852;3;46824;0
852;3;46825;0
852;3;46826;0
852;3;46827;0
852;3;46828;0
852;3;46829;0
852;3;46830;0
852;3;46831;0
852;3;46832;0
852;3;46833;0
852;3;46834;0
852;3;46835;0
852;3;46836;0
852;3;46837;0
852;3;46838;0
852;3;46839;0
852;3;46840;0
852;3;46841;0
852;3;46842;0
852;3;46843;0
852;3;46844;0
852;3;46845;0
852;3;46846;0
852;3;46847;0
852;3;46848;0
852;3;46849;0
852;3;46850;0
852;3;46851;0
852;3;46852;0
852;3;46853;0
852;3;46854;0
852;3;46855;0
852;3;46856;0
852;3;46857;0
852;3;46858;0
852;3;46859;0
852;3;46860;0
852;3;46861;0
852;3;46862;0
852;3;46863;0
852;3;46864;0
852;3;46865;0
852;3;46866;0
852;3;46867;0
852;3;46868;0
852;3;46869;0
852;3;46870;0
852;3;46871;0
852;3;46872;0
852;3;46873;0
852;3;46874;0
852;3;46875;0
852;3;46876;0
852;3;46877;0
852;3;46878;0
852;3;46879;0
852;3;46880;0
852;3;46881;0
852;3;46882;0
852;3;46883;0
852;3;46884;0
852;3;46885;0
852;3;46886;0
852;3;46887;0
852;3;46888;0
852;3;46889;0
852;3;46890;0
852;3;46891;0
852;3;46892;0
852;3;46893;0
852;3;46894;0
852;3;46895;0
852;3;46896;0
852;3;46897;0
852;3;46898;0
852;3;46899;0
852;3;46900;0
852;3;46901;0
852;3;46902;0
852;3;46903;0
852;3;46904;0
852;3;46905;0
852;3;46906;0
852;3;46907;0
852;3;46908;0
852;3;46909;0
852;3;46910;0
852;3;46911;0
852;3;46912;0
852;3;46913;0
852;3;46914;0
852;3;46915;0
852;3;46916;0
852;3;46917;0
852;3;46918;0
852;3;46919;0
852;3;46920;0
852;3;46921;0
852;3;46922;0
852;3;46923;0
852;3;46924;0
852;3;46925;0
852;3;46926;0
852;3;46927;0
852;3;46928;0
852;3;46929;0
852;3;46930;0
852;3;46931;0
852;3;46932;0
852;3;46933;0
852;3;46934;0
852;3;46935;0
852;3;46936;0
852;3;46937;0
852;3;46938;0
852;3;46939;0
852;3;46940;0
852;3;46941;0
852;3;46942;0
852;3;46943;0
852;3;46944;0
852;3;46945;0
852;3;46946;0
852;3;46947;0
852;3;46948;0
852;3;46949;0
852;3;46950;0
852;3;46951;0
852;3;46952;0
852;3;46953;0
852;3;46954;0
852;3;46955;0
852;3;46956;0
852;3;46957;0
852;3;46958;0
852;3;46959;0
852;3;46960;0
852;3;46961;0
852;3;46962;0
852;3;46963;0
852;3;46964;0
852;3;46965;0
852;3;46966;0
852;3;46967;0
852;3;46968;0
852;3;46969;0
852;3;46970;0
852;3;46971;0
852;3;46972;0
852;3;46973;0
852;3;46974;0
852;3;46975;0
852;3;46976;0
852;3;46977;0
852;3;46978;0
852;3;46979;0
852;3;46980;0
852;3;46981;0
852;3;46982;0
852;3;46983;0
852;3;46984;0
852;3;46985;0
852;3;46986;0
852;3;46987;0
852;3;46988;0
852;3;46989;0
852;3;46990;0
852;3;46991;0
852;3;46992;0
852;3;46993;0
852;3;46994;0
852;3;46995;0
852;3;46996;0
852;3;46997;0
852;3;46998;0
852;3;46999;0
852;3;47000;0
852;3;47001;0
852;3;47002;0
852;3;47003;0
852;3;47004;0
852;3;47005;0
852;3;47006;0
852;3;47007;0
852;3;47008;0
852;3;47009;0
852;3;47010;0
852;3;47011;0
852;3;47012;0
852;3;47013;0
852;3;47014;0
852;3;47015;0
852;3;47016;0
852;3;47017;0
852;3;47018;0
852;3;47019;0
852;3;47020;0
852;3;47021;0
852;3;47022;0
852;3;47023;0
852;3;47024;0
852;3;47025;0
852;3;47026;0
852;3;47027;0
852;3;47028;0
852;3;47029;0
852;3;47030;0
852;3;47031;0
852;3;47032;0
852;3;47033;0
852;3;47034;0
852;3;47035;0
852;3;47036;0
852;3;47037;0
852;3;47038;0
852;3;47039;0
852;3;47040;0
852;3;47041;0
852;3;47042;0
852;3;47043;0
852;3;47044;0
852;3;47045;0
852;3;47046;0
852;3;47047;0
852;3;47048;0
852;3;47049;0
852;3;47050;0
852;3;47051;0
852;3;47052;0
852;3;47053;0
852;3;47054;0
852;3;47055;0
852;3;47056;0
852;3;47057;0
852;3;47058;0
852;3;47059;0
852;3;47060;0
852;3;47061;0
852;3;47062;0
852;3;47063;0
852;3;47064;0
852;3;47065;0
852;3;47066;0
852;3;47067;0
852;3;47068;0
852;3;47069;0
852;3;47070;0
852;3;47071;0
852;3;47072;0
852;3;47073;0
852;3;47074;0
852;3;47075;0
852;3;47076;0
852;3;47077;0
852;3;47078;0
852;3;47079;0
852;3;47080;0
852;3;47081;0
852;3;47082;0
852;3;47083;0
852;3;47084;0
852;3;47085;0
852;3;47086;0
852;3;47087;0
852;3;47088;0
852;3;47089;0
852;3;47090;0
852;3;47091;0
852;3;47092;0
852;3;47093;0
852;3;47094;0
852;3;47095;0
852;3;47096;0
852;3;47097;0
852;3;47098;0
852;3;47099;0
852;3;47100;0
852;3;47101;0
852;3;47102;0
852;3;47103;0
852;3;47104;0
852;3;47105;0
852;3;47106;0
852;3;47107;0
852;3;47108;0
852;3;47109;0
852;3;47110;0
852;3;47111;0
852;3;47112;0
852;3;47113;0
852;3;47114;0
852;3;47115;0
852;3;47116;0
852;3;47117;0
852;3;47118;0
852;3;47119;0
852;3;47120;0
852;3;47121;0
852;3;47122;0
852;3;47123;0
852;3;47124;0
852;3;47125;0
852;3;47126;0
852;3;47127;0
852;3;47128;0
852;3;47129;0
852;3;47130;0
852;3;47131;0
852;3;47132;0
852;3;47133;0
852;3;47134;0
852;3;47135;0
852;3;47136;0
852;3;47137;0
852;3;47138;0
852;3;47139;0
852;3;47140;0
852;3;47141;0
852;3;47142;0
852;3;47143;0
852;3;47144;0
852;3;47145;0
852;3;47146;0
852;3;47147;0
852;3;47148;0
852;3;47149;0
852;3;47150;0
852;3;47151;0
852;3;47152;0
852;3;47153;0
852;3;47154;0
852;3;47155;0
852;3;47156;0
852;3;47157;0
852;3;47158;0
852;3;47159;0
852;3;47160;0
852;3;47161;0
852;3;47162;0
852;3;47163;0
852;3;47164;0
852;3;47165;0
852;3;47166;0
852;3;47167;0
852;3;47168;0
852;3;47169;0
852;3;47170;0
852;3;47171;0
852;3;47172;0
852;3;47173;0
852;3;47174;0
852;3;47175;0
852;3;47176;0
852;3;47177;0
852;3;47178;0
852;3;47179;0
852;3;47180;0
852;3;47181;0
852;3;47182;0
852;3;47183;0
852;3;47184;0
852;3;47185;0
852;3;47186;0
852;3;47187;0
852;3;47188;0
852;3;47189;0
852;3;47190;0
852;3;47191;0
852;3;47192;0
852;3;47193;0
852;3;47194;0
852;3;47195;0
852;3;47196;0
852;3;47197;0
852;3;47198;0
852;3;47199;0
852;3;47200;0
852;3;47201;0
852;3;47202;0
852;3;47203;0
852;3;47204;0
852;3;47205;0
852;3;47206;0
852;3;47207;0
852;3;47208;0
852;3;47209;0
852;3;47210;0
852;3;47211;0
852;3;47212;0
852;3;47213;0
852;3;47214;0
852;3;47215;0
852;3;47216;0
852;3;47217;0
852;3;47218;0
852;3;47219;0
852;3;47220;0
852;3;47221;0
852;3;47222;0
852;3;47223;0
852;3;47224;0
852;3;47225;0
852;3;47226;0
852;3;47227;0
852;3;47228;0
852;3;47229;0
852;3;47230;0
852;3;47231;0
852;3;47232;0
852;3;47233;0
852;3;47234;0
852;3;47235;0
852;3;47236;0
852;3;47237;0
852;3;47238;0
852;3;47239;0
852;3;47240;0
852;3;47241;0
852;3;47242;0
852;3;47243;0
852;3;47244;0
852;3;47245;0
852;3;47246;0
852;3;47247;0
852;3;47248;0
852;3;47249;0
852;3;47250;0
852;3;47251;0
852;3;47252;0
852;3;47253;0
852;3;47254;0
852;3;47255;0
852;3;47256;0
852;3;47257;0
852;3;47258;0
852;3;47259;0
852;3;47260;0
852;3;47261;0
852;3;47262;0
852;3;47263;0
852;3;47264;0
852;3;47265;0
852;3;47266;0
852;3;47267;0
852;3;47268;0
852;3;47269;0
852;3;47270;0
852;3;47271;0
852;3;47272;0
852;3;47273;0
852;3;47274;0
852;3;47275;0
852;3;47276;0
852;3;47277;0
852;3;47278;0
852;3;47279;0
852;3;47280;0
852;3;47281;0
852;3;47282;0
852;3;47283;0
852;3;47284;0
852;3;47285;0
852;3;47286;0
852;3;47287;0
852;3;47288;0
852;3;47289;0
852;3;47290;0
852;3;47291;0
852;3;47292;0
852;3;47293;0
852;3;47294;0
852;3;47295;0
852;3;47296;0
852;3;47297;0
852;3;47298;0
852;3;47299;0
852;3;47300;0
852;3;47301;0
852;3;47302;0
852;3;47303;0
852;3;47304;0
852;3;47305;0
852;3;47306;0
852;3;47307;0
852;3;47308;0
852;3;47309;0
852;3;47310;0
852;3;47311;0
852;3;47312;0
852;3;47313;0
852;3;47314;0
852;3;47315;0
852;3;47316;0
852;3;47317;0
852;3;47318;0
852;3;47319;0
852;3;47320;0
852;3;47321;0
852;3;47322;0
852;3;47323;0
852;3;47324;0
852;3;47325;0
852;3;47326;0
852;3;47327;0
852;3;47328;0
852;3;47329;0
852;3;47330;0
852;3;47331;0
852;3;47332;0
852;3;47333;0
852;3;47334;0
852;3;47335;0
852;3;47336;0
852;3;47337;0
852;3;47338;0
852;3;47339;0
852;3;47340;0
852;3;47341;0
852;3;47342;0
852;3;47343;0
852;3;47344;0
852;3;47345;0
852;3;47346;0
852;3;47347;0
852;3;47348;0
852;3;47349;0
852;3;47350;0
852;3;47351;0
852;3;47352;0
852;3;47353;0
852;3;47354;0
852;3;47355;0
852;3;47356;0
852;3;47357;0
852;3;47358;0
852;3;47359;0
852;3;47360;0
852;3;47361;0
852;3;47362;0
852;3;47363;0
852;3;47364;0
852;3;47365;0
852;3;47366;0
852;3;47367;0
852;3;47368;0
852;3;47369;0
852;3;47370;0
852;3;47371;0
852;3;47372;0
852;3;47373;0
852;3;47374;0
852;3;47375;0
852;3;47376;0
852;3;47377;0
852;3;47378;0
852;3;47379;0
852;3;47380;0
852;3;47381;0
852;3;47382;0
852;3;47383;0
852;3;47384;0
852;3;47385;0
852;3;47386;0
852;3;47387;0
852;3;47388;0
852;3;47389;0
852;3;47390;0
852;3;47391;0
852;3;47392;0
852;3;47393;0
852;3;47394;0
852;3;47395;0
852;3;47396;0
852;3;47397;0
852;3;47398;0
852;3;47399;0
852;3;47400;0
852;3;47401;0
852;3;47402;0
852;3;47403;0
852;3;47404;0
852;3;47405;0
852;3;47406;0
852;3;47407;0
852;3;47408;0
852;3;47409;0
852;3;47410;0
852;3;47411;0
852;3;47412;0
852;3;47413;0
852;3;47414;0
852;3;47415;0
852;3;47416;0
852;3;47417;0
852;3;47418;0
852;3;47419;0
852;3;47420;0
852;3;47421;0
852;3;47422;0
852;3;47423;0
852;3;47424;0
852;3;47425;0
852;3;47426;0
852;3;47427;0
852;3;47428;0
852;3;47429;0
852;3;47430;0
852;3;47431;0
852;3;47432;0
852;3;47433;0
852;3;47434;0
852;3;47435;0
852;3;47436;0
852;3;47437;0
852;3;47438;0
852;3;47439;0
852;3;47440;0
852;3;47441;0
852;3;47442;0
852;3;47443;0
852;3;47444;0
852;3;47445;0
852;3;47446;0
852;3;47447;0
852;3;47448;0
852;3;47449;0
852;3;47450;0
852;3;47451;0
852;3;47452;0
852;3;47453;0
852;3;47454;0
852;3;47455;0
852;3;47456;0
852;3;47457;0
852;3;47458;0
852;3;47459;0
852;3;47460;0
852;3;47461;0
852;3;47462;0
852;3;47463;0
852;3;47464;0
852;3;47465;0
852;3;47466;0
852;3;47467;0
852;3;47468;0
852;3;47469;0
852;3;47470;0
852;3;47471;0
852;3;47472;0
852;3;47473;0
852;3;47474;0
852;3;47475;0
852;3;47476;0
852;3;47477;0
852;3;47478;0
852;3;47479;0
852;3;47480;0
852;3;47481;0
852;3;47482;0
852;3;47483;0
852;3;47484;0
852;3;47485;0
852;3;47486;0
852;3;47487;0
852;3;47488;0
852;3;47489;0
852;3;47490;0
852;3;47491;0
852;3;47492;0
852;3;47493;0
852;3;47494;0
852;3;47495;0
852;3;47496;0
852;3;47497;0
852;3;47498;0
852;3;47499;0
852;3;47500;0
852;3;47501;0
852;3;47502;0
852;3;47503;0
852;3;47504;0
852;3;47505;0
852;3;47506;0
852;3;47507;0
852;3;47508;0
852;3;47509;0
852;3;47510;0
852;3;47511;0
852;3;47512;0
852;3;47513;0
852;3;47514;0
852;3;47515;0
852;3;47516;0
852;3;47517;0
852;3;47518;0
852;3;47519;0
852;3;47520;0
852;3;47521;0
852;3;47522;0
852;3;47523;0
852;3;47524;0
852;3;47525;0
852;3;47526;0
852;3;47527;0
852;3;47528;0
852;3;47529;0
852;3;47530;0
852;3;47531;0
852;3;47532;0
852;3;47533;0
852;3;47534;0
852;3;47535;0
852;3;47536;0
852;3;47537;0
852;3;47538;0
852;3;47539;0
852;3;47540;0
852;3;47541;0
852;3;47542;0
852;3;47543;0
852;3;47544;0
852;3;47545;0
852;3;47546;0
852;3;47547;0
852;3;47548;0
852;3;47549;0
852;3;47550;0
852;3;47551;0
852;3;47552;0
852;3;47553;0
852;3;47554;0
852;3;47555;0
852;3;47556;0
852;3;47557;0
852;3;47558;0
852;3;47559;0
852;3;47560;0
852;3;47561;0
852;3;47562;0
852;3;47563;0
852;3;47564;0
852;3;47565;0
852;3;47566;0
852;3;47567;0
852;3;47568;0
852;3;47569;0
852;3;47570;0
852;3;47571;0
852;3;47572;0
852;3;47573;0
852;3;47574;0
852;3;47575;0
852;3;47576;0
852;3;47577;0
852;3;47578;0
852;3;47579;0
852;3;47580;0
852;3;47581;0
852;3;47582;0
852;3;47583;0
852;3;47584;0
852;3;47585;0
852;3;47586;0
852;3;47587;0
852;3;47588;0
852;3;47589;0
852;3;47590;0
852;3;47591;0
852;3;47592;0
852;3;47593;0
852;3;47594;0
852;3;47595;0
852;3;47596;0
852;3;47597;0
852;3;47598;0
852;3;47599;0
852;3;47600;0
852;3;47601;0
852;3;47602;0
852;3;47603;0
852;3;47604;0
852;3;47605;0
852;3;47606;0
852;3;47607;0
852;3;47608;0
852;3;47609;0
852;3;47610;0
852;3;47611;0
852;3;47612;0
852;3;47613;0
852;3;47614;0
852;3;47615;0
852;3;47616;0
852;3;47617;0
852;3;47618;0
852;3;47619;0
852;3;47620;0
852;3;47621;0
852;3;47622;0
852;3;47623;0
852;3;47624;0
852;3;47625;0
852;3;47626;0
852;3;47627;0
852;3;47628;0
852;3;47629;0
852;3;47630;0
852;3;47631;0
852;3;47632;0
852;3;47633;0
852;3;47634;0
852;3;47635;0
852;3;47636;0
852;3;47637;0
852;3;47638;0
852;3;47639;0
852;3;47640;0
852;3;47641;0
852;3;47642;0
852;3;47643;0
852;3;47644;0
852;3;47645;0
852;3;47646;0
852;3;47647;0
852;3;47648;0
852;3;47649;0
852;3;47650;0
852;3;47651;0
852;3;47652;0
852;3;47653;0
852;3;47654;0
852;3;47655;0
852;3;47656;0
852;3;47657;0
852;3;47658;0
852;3;47659;0
852;3;47660;0
852;3;47661;0
852;3;47662;0
852;3;47663;0
852;3;47664;0
852;3;47665;0
852;3;47666;0
852;3;47667;0
852;3;47668;0
852;3;47669;0
852;3;47670;0
852;3;47671;0
852;3;47672;0
852;3;47673;0
852;3;47674;0
852;3;47675;0
852;3;47676;0
852;3;47677;0
852;3;47678;0
852;3;47679;0
852;3;47680;0
852;3;47681;0
852;3;47682;0
852;3;47683;0
852;3;47684;0
852;3;47685;0
852;3;47686;0
852;3;47687;0
852;3;47688;0
852;3;47689;0
852;3;47690;0
852;3;47691;0
852;3;47692;0
852;3;47693;0
852;3;47694;0
852;3;47695;0
852;3;47696;0
852;3;47697;0
852;3;47698;0
852;3;47699;0
852;3;47700;0
852;3;47701;0
852;3;47702;0
852;3;47703;0
852;3;47704;0
852;3;47705;0
852;3;47706;0
852;3;47707;0
852;3;47708;0
852;3;47709;0
852;3;47710;0
852;3;47711;0
852;3;47712;0
852;3;47713;0
852;3;47714;0
852;3;47715;0
852;3;47716;0
852;3;47717;0
852;3;47718;0
852;3;47719;0
852;3;47720;0
852;3;47721;0
852;3;47722;0
852;3;47723;0
852;3;47724;0
852;3;47725;0
852;3;47726;0
852;3;47727;0
852;3;47728;0
852;3;47729;0
852;3;47730;0
852;3;47731;0
852;3;47732;0
852;3;47733;0
852;3;47734;0
852;3;47735;0
852;3;47736;0
852;3;47737;0
852;3;47738;0
852;3;47739;0
852;3;47740;0
852;3;47741;0
852;3;47742;0
852;3;47743;0
852;3;47744;0
852;3;47745;0
852;3;47746;0
852;3;47747;0
852;3;47748;0
852;3;47749;0
852;3;47750;0
852;3;47751;0
852;3;47752;0
852;3;47753;0
