CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
852;3;23361;852;3;23350
852;3;23348;852;3;23377
852;3;23377;852;3;23348
852;3;23343;852;3;23555
852;3;23555;852;3;23343
852;3;23342;852;3;23875
852;3;23875;852;3;23342
852;3;23341;852;3;23549
852;3;23549;852;3;23341
852;3;23339;852;3;23879
852;3;23879;852;3;23339
852;3;23336;852;3;23359
852;3;23359;852;3;23336
852;3;23334;852;3;23344
852;3;23344;852;3;23334
852;3;23333;852;3;23363
852;3;23363;852;3;23333
852;3;23332;852;3;23337
852;3;23337;852;3;23332
852;3;23331;852;3;23338
852;3;23338;852;3;23331
852;3;23328;852;3;23877
852;3;23877;852;3;23328
852;3;23327;852;3;23335
852;3;23335;852;3;23327
852;3;23326;852;3;23329
852;3;23329;852;3;23326
852;3;23325;852;3;23347
852;3;23347;852;3;23325
852;3;23321;852;3;23552
852;3;23552;852;3;23321
852;3;23320;852;3;23322
852;3;23322;852;3;23320
852;3;23319;852;3;23550
852;3;23550;852;3;23319
852;3;23318;852;3;23409
852;3;23409;852;3;23318
852;3;23317;852;3;23414
852;3;23414;852;3;23317
852;3;23315;852;3;23355
852;3;23355;852;3;23315
852;3;23310;852;3;23395
852;3;23395;852;3;23310
852;3;23283;852;3;23287
852;3;23287;852;3;23283
852;3;23276;852;3;23311
852;3;23311;852;3;23276
852;3;23269;852;3;23296
852;3;23296;852;3;23269
852;3;23261;852;3;23271
852;3;23271;852;3;23261
852;3;23259;852;3;23270
852;3;23270;852;3;23259
852;3;23254;852;3;23306
852;3;23306;852;3;23254
852;3;23252;852;3;23268
852;3;23268;852;3;23252
852;3;23251;852;3;23258
852;3;23258;852;3;23251
852;3;23246;852;3;23256
852;3;23256;852;3;23246
852;3;23241;852;3;23264
852;3;23264;852;3;23241
852;3;23240;852;3;23250
852;3;23250;852;3;23240
852;3;23239;852;3;23244
852;3;23244;852;3;23239
852;3;23234;852;3;23263
852;3;23263;852;3;23234
852;3;23227;852;3;23292
852;3;23292;852;3;23227
852;3;23224;852;3;23230
852;3;23230;852;3;23224
852;3;23221;852;3;23582
852;3;23582;852;3;23221
852;3;23220;852;3;23438
852;3;23438;852;3;23220
852;3;23219;852;3;23617
852;3;23617;852;3;23219
852;3;23215;852;3;23290
852;3;23290;852;3;23215
852;3;23213;852;3;23237
852;3;23237;852;3;23213
852;3;23209;852;3;23238
852;3;23238;852;3;23209
852;3;23208;852;3;23242
852;3;23242;852;3;23208
852;3;23207;852;3;23266
852;3;23266;852;3;23207
852;3;23203;852;3;23299
852;3;23299;852;3;23203
852;3;23194;852;3;23245
852;3;23245;852;3;23194
852;3;23193;852;3;23214
852;3;23214;852;3;23193
852;3;23192;852;3;23293
852;3;23293;852;3;23192
852;3;23191;852;3;23235
852;3;23235;852;3;23191
852;3;23190;852;3;23226
852;3;23226;852;3;23190
852;3;23187;852;3;23255
852;3;23255;852;3;23187
852;3;23186;852;3;23303
852;3;23303;852;3;23186
852;3;23183;852;3;23257
852;3;23257;852;3;23183
852;3;23182;852;3;23195
852;3;23195;852;3;23182
852;3;23181;852;3;23291
852;3;23291;852;3;23181
852;3;23180;852;3;23216
852;3;23216;852;3;23180
852;3;23178;852;3;23196
852;3;23196;852;3;23178
852;3;23176;852;3;23217
852;3;23217;852;3;23176
852;3;23172;852;3;23199
852;3;23199;852;3;23172
852;3;23166;852;3;23175
852;3;23175;852;3;23202
852;3;23202;852;3;23166
852;3;23164;852;3;23300
852;3;23300;852;3;23164
852;3;23163;852;3;23168
852;3;23168;852;3;23163
852;3;23162;852;3;23201
852;3;23201;852;3;23162
852;3;23159;852;3;23161
852;3;23161;852;3;23159
852;3;23155;852;3;23197
852;3;23197;852;3;23155
852;3;23154;852;3;23434
852;3;23434;852;3;23154
852;3;23153;852;3;23558
852;3;23558;852;3;23153
852;3;23150;852;3;23571
852;3;23571;852;3;23150
852;3;23146;852;3;23151
852;3;23151;852;3;23146
852;3;23145;852;3;23152
852;3;23152;852;3;23145
852;3;23144;852;3;23559
852;3;23559;852;3;23570
852;3;23570;852;3;23144
852;3;23143;852;3;23562
852;3;23562;852;3;23143
852;3;23138;852;3;23141
852;3;23141;852;3;23138
852;3;23137;852;3;23177
852;3;23177;852;3;23137
852;3;23130;852;3;23205
852;3;23205;852;3;23130
852;3;23129;852;3;23160
852;3;23160;852;3;23129
852;3;23128;852;3;23298
852;3;23298;852;3;23128
852;3;23126;852;3;23131
852;3;23131;852;3;23126
852;3;23123;852;3;23157
852;3;23157;852;3;23123
852;3;23122;852;3;23139
852;3;23139;852;3;23122
852;3;23117;852;3;23133
852;3;23133;852;3;23117
852;3;23115;852;3;23294
852;3;23294;852;3;23115
852;3;23112;852;3;23121
852;3;23121;852;3;23112
852;3;23108;852;3;23295
852;3;23295;852;3;23108
852;3;23103;852;3;23111
852;3;23111;852;3;23103
852;3;23101;852;3;23118
852;3;23118;852;3;23101
852;3;23097;852;3;23546
852;3;23546;852;3;23097
852;3;23095;852;3;23467
852;3;23467;852;3;23095
852;3;23094;852;3;23466
852;3;23466;852;3;23094
852;3;23092;852;3;23510
852;3;23510;852;3;23092
852;3;23089;852;3;23459
852;3;23459;852;3;23089
852;3;23088;852;3;23460
852;3;23460;852;3;23088
852;3;23087;852;3;23461
852;3;23461;852;3;23087
852;3;23086;852;3;23492
852;3;23492;852;3;23086
852;3;23080;852;3;23451
852;3;23451;852;3;23080
852;3;23079;852;3;23450
852;3;23450;852;3;23079
852;3;23077;852;3;23865
852;3;23865;852;3;23077
852;3;23073;852;3;23091
852;3;23091;852;3;23073
852;3;23062;852;3;23281
852;3;23281;852;3;23062
852;3;23060;852;3;23616
852;3;23616;852;3;23060
852;3;23058;852;3;23061
852;3;23061;852;3;23058
852;3;23057;852;3;23278
852;3;23278;852;3;23057
852;3;23054;852;3;23314
852;3;23314;852;3;23054
852;3;23052;852;3;23285
852;3;23285;852;3;23052
852;3;23048;852;3;23279
852;3;23279;852;3;23048
852;3;23047;852;3;23064
852;3;23064;852;3;23047
852;3;23046;852;3;23618
852;3;23618;852;3;23046
852;3;23043;852;3;23050
852;3;23050;852;3;23043
852;3;23040;852;3;23316
852;3;23316;852;3;23040
852;3;23039;852;3;23313
852;3;23313;852;3;23402
852;3;23402;852;3;23039
852;3;23038;852;3;23274
852;3;23274;852;3;23038
852;3;23036;852;3;23277
852;3;23277;852;3;23036
852;3;23034;852;3;23055
852;3;23055;852;3;23034
852;3;23029;852;3;23580
852;3;23580;852;3;23029
852;3;23028;852;3;23439
852;3;23439;852;3;23028
852;3;23025;852;3;23033
852;3;23033;852;3;23025
852;3;23023;852;3;23136
852;3;23136;852;3;23023
852;3;23021;852;3;23035
852;3;23035;852;3;23021
852;3;23018;852;3;23037
852;3;23037;852;3;23286
852;3;23286;852;3;23018
852;3;23017;852;3;23019
852;3;23019;852;3;23017
852;3;23015;852;3;23312
852;3;23312;852;3;23015
852;3;23014;852;3;23275
852;3;23275;852;3;23014
852;3;23013;852;3;23016
852;3;23016;852;3;23013
852;3;23011;852;3;23022
852;3;23022;852;3;23011
852;3;23009;852;3;23304
852;3;23304;852;3;23009
852;3;23005;852;3;23583
852;3;23583;852;3;23005
852;3;23003;852;3;23554
852;3;23554;852;3;23003
852;3;22999;852;3;23530
852;3;23530;852;3;22999
852;3;22998;852;3;23074
852;3;23074;852;3;22998
852;3;22995;852;3;23288
852;3;23288;852;3;22995
852;3;22992;852;3;23174
852;3;23174;852;3;22992
852;3;22989;852;3;23179
852;3;23179;852;3;22989
852;3;22988;852;3;23273
852;3;23273;852;3;22988
852;3;22987;852;3;23185
852;3;23185;852;3;23260
852;3;23260;852;3;22987
852;3;22986;852;3;23248
852;3;23248;852;3;22986
852;3;22985;852;3;23211
852;3;23211;852;3;22985
852;3;22984;852;3;23232
852;3;23232;852;3;22984
852;3;22983;852;3;23231
852;3;23231;852;3;22983
852;3;22982;852;3;23262
852;3;23262;852;3;22982
852;3;22976;852;3;22981
852;3;22981;852;3;22976
852;3;22975;852;3;23223
852;3;23223;852;3;22975
852;3;22972;852;3;23307
852;3;23307;852;3;22972
852;3;22970;852;3;23008
852;3;23008;852;3;22970
852;3;22966;852;3;23098
852;3;23098;852;3;22966
852;3;22964;852;3;23588
852;3;23588;852;3;22964
852;3;22963;852;3;23065
852;3;23065;852;3;22963
852;3;22962;852;3;23031
852;3;23031;852;3;22962
852;3;22961;852;3;23590
852;3;23590;852;3;22961
852;3;22960;852;3;23134
852;3;23134;852;3;22960
852;3;22958;852;3;23222
852;3;23222;852;3;22958
852;3;22956;852;3;23010
852;3;23010;852;3;22956
852;3;22955;852;3;23565
852;3;23565;852;3;22955
852;3;22953;852;3;23556
852;3;23556;852;3;22953
852;3;22952;852;3;23308
852;3;23308;852;3;22952
852;3;22951;852;3;23149
852;3;23149;852;3;22951
852;3;22950;852;3;23376
852;3;23376;852;3;22950
852;3;22949;852;3;23576
852;3;23576;852;3;22949
852;3;22945;852;3;23371
852;3;23371;852;3;22945
852;3;22944;852;3;23547
852;3;23547;852;3;22944
852;3;22943;852;3;23532
852;3;23532;852;3;22943
852;3;22942;852;3;23340
852;3;23340;852;3;22942
852;3;22940;852;3;23001
852;3;23001;852;3;22940
852;3;22939;852;3;23000
852;3;23000;852;3;22939
852;3;22938;852;3;23529
852;3;23529;852;3;22938
852;3;22936;852;3;23869
852;3;23869;852;3;24259
852;3;24259;852;3;22936
852;3;22922;852;3;23896
852;3;23896;852;3;22922
852;3;22920;852;3;23289
852;3;23289;852;3;22920
852;3;22917;852;3;23170
852;3;23170;852;3;22917
852;3;22915;852;3;22997
852;3;22997;852;3;23301
852;3;23301;852;3;22915
852;3;22912;852;3;23165
852;3;23165;852;3;22912
852;3;22911;852;3;23206
852;3;23206;852;3;22911
852;3;22908;852;3;23119
852;3;23119;852;3;22908
852;3;22907;852;3;22933
852;3;22933;852;3;22907
852;3;22903;852;3;22932
852;3;22932;852;3;22903
852;3;22901;852;3;22927
852;3;22927;852;3;22901
852;3;22899;852;3;23106
852;3;23106;852;3;22899
852;3;22897;852;3;23370
852;3;23370;852;3;22897
852;3;22896;852;3;23893
852;3;23893;852;3;22896
852;3;22883;852;3;22889
852;3;22889;852;3;22883
852;3;22876;852;3;22973
852;3;22973;852;3;22876
852;3;22874;852;3;23305
852;3;23305;852;3;22874
852;3;22873;852;3;22971
852;3;22971;852;3;22873
852;3;22872;852;3;22875
852;3;22875;852;3;22872
852;3;22868;852;3;22871
852;3;22871;852;3;22868
852;3;22867;852;3;23007
852;3;23007;852;3;22867
852;3;22866;852;3;23006
852;3;23006;852;3;22866
852;3;22855;852;3;22869
852;3;22869;852;3;22855
852;3;22854;852;3;22880
852;3;22880;852;3;22854
852;3;22853;852;3;22864
852;3;22864;852;3;22853
852;3;22852;852;3;22862
852;3;22862;852;3;22852
852;3;22851;852;3;22859
852;3;22859;852;3;22851
852;3;22848;852;3;23443
852;3;23443;852;3;22848
852;3;22846;852;3;23440
852;3;23440;852;3;22846
852;3;22843;852;3;22845
852;3;22845;852;3;22843
852;3;22840;852;3;23643
852;3;23643;852;3;22840
852;3;22837;852;3;22894
852;3;22894;852;3;22837
852;3;22834;852;3;22861
852;3;22861;852;3;22834
852;3;22833;852;3;22857
852;3;22857;852;3;22833
852;3;22828;852;3;22850
852;3;22850;852;3;22828
852;3;22826;852;3;22832
852;3;22832;852;3;22826
852;3;22822;852;3;22830
852;3;22830;852;3;22822
852;3;22820;852;3;22980
852;3;22980;852;3;22820
852;3;22819;852;3;22856
852;3;22856;852;3;22819
852;3;22818;852;3;22879
852;3;22879;852;3;22818
852;3;22816;852;3;22885
852;3;22885;852;3;22816
852;3;22815;852;3;22835
852;3;22835;852;3;22815
852;3;22812;852;3;22860
852;3;22860;852;3;22812
852;3;22811;852;3;22877
852;3;22877;852;3;22811
852;3;22809;852;3;22823
852;3;22823;852;3;22809
852;3;22807;852;3;22821
852;3;22821;852;3;22807
852;3;22805;852;3;22892
852;3;22892;852;3;22805
852;3;22803;852;3;23666
852;3;23666;852;3;22803
852;3;22795;852;3;22810
852;3;22810;852;3;22795
852;3;22791;852;3;22806
852;3;22806;852;3;22791
852;3;22790;852;3;22792
852;3;22792;852;3;22790
852;3;22789;852;3;22799
852;3;22799;852;3;22789
852;3;22788;852;3;22802
852;3;22802;852;3;22788
852;3;22786;852;3;22797
852;3;22797;852;3;22786
852;3;22784;852;3;22836
852;3;22836;852;3;22784
852;3;22783;852;3;23644
852;3;23644;852;3;22783
852;3;22782;852;3;22841
852;3;22841;852;3;22782
852;3;22778;852;3;22882
852;3;22882;852;3;22778
852;3;22777;852;3;22838
852;3;22838;852;3;22777
852;3;22775;852;3;22780
852;3;22780;852;3;22775
852;3;22772;852;3;23631
852;3;23631;852;3;22772
852;3;22769;852;3;22771
852;3;22771;852;3;22769
852;3;22763;852;3;22776
852;3;22776;852;3;22763
852;3;22761;852;3;22881
852;3;22881;852;3;22761
852;3;22755;852;3;22842
852;3;22842;852;3;22755
852;3;22750;852;3;22764
852;3;22764;852;3;22750
852;3;22748;852;3;23431
852;3;23431;852;3;23566
852;3;23566;852;3;22748
852;3;22746;852;3;22749
852;3;22749;852;3;22746
852;3;22745;852;3;23436
852;3;23436;852;3;22745
852;3;22744;852;3;22747
852;3;22747;852;3;22744
852;3;22740;852;3;22752
852;3;22752;852;3;22740
852;3;22739;852;3;22742
852;3;22742;852;3;22739
852;3;22737;852;3;22765
852;3;22765;852;3;22737
852;3;22735;852;3;22898
852;3;22898;852;3;22735
852;3;22729;852;3;23107
852;3;23107;852;3;22729
852;3;22724;852;3;23120
852;3;23120;852;3;22724
852;3;22723;852;3;23410
852;3;23410;852;3;22723
852;3;22721;852;3;23140
852;3;23140;852;3;22721
852;3;22720;852;3;23045
852;3;23045;852;3;22720
852;3;22717;852;3;23620
852;3;23620;852;3;22717
852;3;22716;852;3;23280
852;3;23280;852;3;22716
852;3;22715;852;3;23059
852;3;23059;852;3;22715
852;3;22713;852;3;23614
852;3;23614;852;3;22713
852;3;22712;852;3;23228
852;3;23228;852;3;22712
852;3;22711;852;3;23066
852;3;23066;852;3;22711
852;3;22709;852;3;23099
852;3;23099;852;3;22709
852;3;22708;852;3;22967
852;3;22967;852;3;23302
852;3;23302;852;3;22708
852;3;22705;852;3;23585
852;3;23585;852;3;22705
852;3;22704;852;3;23577
852;3;23577;852;3;22704
852;3;22703;852;3;23004
852;3;23004;852;3;22703
852;3;22702;852;3;23444
852;3;23444;852;3;22702
852;3;22701;852;3;22863
852;3;22863;852;3;22701
852;3;22700;852;3;22847
852;3;22847;852;3;22700
852;3;22699;852;3;22844
852;3;22844;852;3;22699
852;3;22698;852;3;22757
852;3;22757;852;3;22698
852;3;22696;852;3;22779
852;3;22779;852;3;22696
852;3;22695;852;3;22849
852;3;22849;852;3;22695
852;3;22694;852;3;22829
852;3;22829;852;3;22694
852;3;22692;852;3;22839
852;3;22839;852;3;22692
852;3;22690;852;3;22895
852;3;22895;852;3;22690
852;3;22689;852;3;22893
852;3;22893;852;3;22689
852;3;22688;852;3;22891
852;3;22891;852;3;22688
852;3;22686;852;3;22785
852;3;22785;852;3;22686
852;3;22681;852;3;23633
852;3;23633;852;3;22681
852;3;22680;852;3;23674
852;3;23674;852;3;23694
852;3;23694;852;3;22680
852;3;22679;852;3;23667
852;3;23667;852;3;22679
852;3;22677;852;3;23653
852;3;23653;852;3;22677
852;3;22674;852;3;22804
852;3;22804;852;3;22674
852;3;22672;852;3;23663
852;3;23663;852;3;22672
852;3;22671;852;3;23696
852;3;23696;852;3;22671
852;3;22669;852;3;23692
852;3;23692;852;3;22669
852;3;22668;852;3;22787
852;3;22787;852;3;22668
852;3;22667;852;3;23677
852;3;23677;852;3;22667
852;3;22666;852;3;22683
852;3;22683;852;3;22666
852;3;22664;852;3;23641
852;3;23641;852;3;22664
852;3;22663;852;3;23630
852;3;23630;852;3;22663
852;3;22662;852;3;22770
852;3;22770;852;3;22662
852;3;22660;852;3;22766
852;3;22766;852;3;22660
852;3;22634;852;3;23767
852;3;23767;852;3;22634
852;3;22626;852;3;22654
852;3;22654;852;3;22626
852;3;22623;852;3;22627
852;3;22627;852;3;22623
852;3;22621;852;3;22636
852;3;22636;852;3;22621
852;3;22620;852;3;22624
852;3;22624;852;3;22620
852;3;22618;852;3;22633
852;3;22633;852;3;22618
852;3;22616;852;3;23765
852;3;23765;852;3;22616
852;3;22615;852;3;23715
852;3;23715;852;3;22615
852;3;22610;852;3;22612
852;3;22612;852;3;22610
852;3;22608;852;3;23712
852;3;23712;852;3;22608
852;3;22606;852;3;22609
852;3;22609;852;3;22606
852;3;22601;852;3;23763
852;3;23763;852;3;22601
852;3;22599;852;3;22604
852;3;22604;852;3;22599
852;3;22597;852;3;22629
852;3;22629;852;3;22597
852;3;22596;852;3;22637
852;3;22637;852;3;22596
852;3;22595;852;3;22600
852;3;22600;852;3;22595
852;3;22594;852;3;22602
852;3;22602;852;3;22594
852;3;22593;852;3;23762
852;3;23762;852;3;22593
852;3;22592;852;3;23764
852;3;23764;852;3;22592
852;3;22588;852;3;23766
852;3;23766;852;3;22588
852;3;22587;852;3;22635
852;3;22635;852;3;22587
852;3;22585;852;3;22591
852;3;22591;852;3;22585
852;3;22583;852;3;23761
852;3;23761;852;3;22583
852;3;22579;852;3;22622
852;3;22622;852;3;22579
852;3;22567;852;3;22573
852;3;22573;852;3;22567
852;3;22566;852;3;22571
852;3;22571;852;3;22566
852;3;22563;852;3;22572
852;3;22572;852;3;22563
852;3;22562;852;3;22570
852;3;22570;852;3;22562
852;3;22559;852;3;23757
852;3;23757;852;3;22559
852;3;22554;852;3;22558
852;3;22558;852;3;22554
852;3;22552;852;3;22560
852;3;22560;852;3;22552
852;3;22549;852;3;23704
852;3;23704;852;3;22549
852;3;22547;852;3;22550
852;3;22550;852;3;22547
852;3;22545;852;3;22556
852;3;22556;852;3;22545
852;3;22523;852;3;22576
852;3;22576;852;3;22523
852;3;22522;852;3;22577
852;3;22577;852;3;22522
852;3;22520;852;3;22565
852;3;22565;852;3;22520
852;3;22518;852;3;22561
852;3;22561;852;3;22518
852;3;22514;852;3;22533
852;3;22533;852;3;22514
852;3;22513;852;3;22535
852;3;22535;852;3;22513
852;3;22510;852;3;22537
852;3;22537;852;3;22510
852;3;22506;852;3;22519
852;3;22519;852;3;22506
852;3;22504;852;3;22538
852;3;22538;852;3;22504
852;3;22501;852;3;22507
852;3;22507;852;3;22644
852;3;22644;852;3;22501
852;3;22498;852;3;22543
852;3;22543;852;3;22498
852;3;22494;852;3;22642
852;3;22642;852;3;22494
852;3;22493;852;3;22548
852;3;22548;852;3;22493
852;3;22489;852;3;23701
852;3;23701;852;3;22489
852;3;22488;852;3;22496
852;3;22496;852;3;22488
852;3;22484;852;3;23703
852;3;23703;852;3;22484
852;3;22482;852;3;22491
852;3;22491;852;3;22482
852;3;22481;852;3;22490
852;3;22490;852;3;22481
852;3;22478;852;3;22487
852;3;22487;852;3;22478
852;3;22477;852;3;22486
852;3;22486;852;3;22477
852;3;22475;852;3;23606
852;3;23606;852;3;23778
852;3;23778;852;3;22475
852;3;22474;852;3;23837
852;3;23837;852;3;22474
852;3;22467;852;3;22476
852;3;22476;852;3;22467
852;3;22466;852;3;22495
852;3;22495;852;3;22466
852;3;22465;852;3;22470
852;3;22470;852;3;22465
852;3;22463;852;3;22528
852;3;22528;852;3;22463
852;3;22461;852;3;22527
852;3;22527;852;3;22461
852;3;22460;852;3;23599
852;3;23599;852;3;22460
852;3;22457;852;3;23787
852;3;23787;852;3;22457
852;3;22456;852;3;23726
852;3;23726;852;3;22456
852;3;22453;852;3;23786
852;3;23786;852;3;22453
852;3;22452;852;3;23773
852;3;23773;852;3;22452
852;3;22446;852;3;23721
852;3;23721;852;3;22446
852;3;22445;852;3;22652
852;3;22652;852;3;22445
852;3;22444;852;3;22582
852;3;22582;852;3;22444
852;3;22442;852;3;22625
852;3;22625;852;3;22442
852;3;22441;852;3;22611
852;3;22611;852;3;22441
852;3;22439;852;3;22619
852;3;22619;852;3;22439
852;3;22438;852;3;22598
852;3;22598;852;3;22438
852;3;22437;852;3;22605
852;3;22605;852;3;22437
852;3;22435;852;3;23759
852;3;23759;852;3;22435
852;3;22434;852;3;22555
852;3;22555;852;3;22434
852;3;22433;852;3;22589
852;3;22589;852;3;22433
852;3;22432;852;3;22578
852;3;22578;852;3;22432
852;3;22431;852;3;22524
852;3;22524;852;3;22431
852;3;22428;852;3;22568
852;3;22568;852;3;22428
852;3;22426;852;3;22429
852;3;22429;852;3;22426
852;3;22424;852;3;22574
852;3;22574;852;3;22424
852;3;22423;852;3;22575
852;3;22575;852;3;22423
852;3;22422;852;3;22521
852;3;22521;852;3;22422
852;3;22421;852;3;22500
852;3;22500;852;3;22421
852;3;22420;852;3;22544
852;3;22544;852;3;22420
852;3;22418;852;3;22480
852;3;22480;852;3;22418
852;3;22416;852;3;22485
852;3;22485;852;3;23699
852;3;23699;852;3;22416
852;3;22413;852;3;23832
852;3;23832;852;3;22413
852;3;22412;852;3;22462
852;3;22462;852;3;22412
852;3;22411;852;3;22451
852;3;22451;852;3;22411
852;3;22409;852;3;22448
852;3;22448;852;3;22409
852;3;22405;852;3;23853
852;3;23853;852;3;22405
852;3;22403;852;3;23480
852;3;23480;852;3;22403
852;3;22399;852;3;23085
852;3;23085;852;3;22399
852;3;22397;852;3;23486
852;3;23486;852;3;22397
852;3;22396;852;3;23487
852;3;23487;852;3;22396
852;3;22392;852;3;22400
852;3;22400;852;3;22392
852;3;22391;852;3;23084
852;3;23084;852;3;22391
852;3;22390;852;3;22398
852;3;22398;852;3;22390
852;3;22389;852;3;23488
852;3;23488;852;3;22389
852;3;22386;852;3;22450
852;3;22450;852;3;22386
852;3;22385;852;3;22410
852;3;22410;852;3;22385
852;3;22374;852;3;23445
852;3;23445;852;3;22374
852;3;22369;852;3;22380
852;3;22380;852;3;22369
852;3;22368;852;3;23497
852;3;23497;852;3;22368
852;3;22367;852;3;23067
852;3;23067;852;3;22367
852;3;22364;852;3;23456
852;3;23456;852;3;22364
852;3;22360;852;3;23490
852;3;23490;852;3;22360
852;3;22354;852;3;23637
852;3;23637;852;3;22354
852;3;22352;852;3;23484
852;3;23484;852;3;22352
852;3;22338;852;3;22638
852;3;22638;852;3;22338
852;3;22333;852;3;22529
852;3;22529;852;3;22333
852;3;22331;852;3;22525
852;3;22525;852;3;22331
852;3;22328;852;3;22387
852;3;22387;852;3;22328
852;3;22326;852;3;22447
852;3;22447;852;3;22326
852;3;22323;852;3;22406
852;3;22406;852;3;22323
852;3;22322;852;3;23769
852;3;23769;852;3;22322
852;3;22320;852;3;23831
852;3;23831;852;3;22320
852;3;22315;852;3;23826
852;3;23826;852;3;22315
852;3;22314;852;3;23782
852;3;23782;852;3;22314
852;3;22313;852;3;23779
852;3;23779;852;3;22313
852;3;22312;852;3;23723
852;3;23723;852;3;22312
852;3;22308;852;3;23621
852;3;23621;852;3;22308
852;3;22307;852;3;23685
852;3;23685;852;3;22307
852;3;22305;852;3;23634
852;3;23634;852;3;22305
852;3;22302;852;3;22355
852;3;22355;852;3;22302
852;3;22298;852;3;22659
852;3;22659;852;3;22298
852;3;22296;852;3;22760
852;3;22760;852;3;22296
852;3;22294;852;3;22741
852;3;22741;852;3;22294
852;3;22293;852;3;22736
852;3;22736;852;3;22293
852;3;22272;852;3;22395
852;3;22395;852;3;22272
852;3;22270;852;3;22351
852;3;22351;852;3;22270
852;3;22269;852;3;23483
852;3;23483;852;3;22269
852;3;22266;852;3;22378
852;3;22378;852;3;22266
852;3;22262;852;3;22373
852;3;22373;852;3;22262
852;3;22260;852;3;22335
852;3;22335;852;3;22260
852;3;22258;852;3;22334
852;3;22334;852;3;22258
852;3;22257;852;3;22330
852;3;22330;852;3;22257
852;3;22255;852;3;22329
852;3;22329;852;3;22255
852;3;22239;852;3;22259
852;3;22259;852;3;22239
852;3;22235;852;3;22340
852;3;22340;852;3;22235
852;3;22233;852;3;22526
852;3;22526;852;3;22233
852;3;22232;852;3;22332
852;3;22332;852;3;22232
852;3;22229;852;3;22236
852;3;22236;852;3;22229
852;3;22228;852;3;22327
852;3;22327;852;3;22449
852;3;22449;852;3;22228
852;3;22226;852;3;22336
852;3;22336;852;3;22226
852;3;22223;852;3;22251
852;3;22251;852;3;22223
852;3;22220;852;3;22250
852;3;22250;852;3;22220
852;3;22218;852;3;22238
852;3;22238;852;3;22218
852;3;22216;852;3;22231
852;3;22231;852;3;22216
852;3;22211;852;3;22256
852;3;22256;852;3;22211
852;3;22210;852;3;22214
852;3;22214;852;3;22210
852;3;22208;852;3;22249
852;3;22249;852;3;22208
852;3;22206;852;3;22245
852;3;22245;852;3;22206
852;3;22203;852;3;22209
852;3;22209;852;3;22203
852;3;22202;852;3;22212
852;3;22212;852;3;22202
852;3;22201;852;3;22227
852;3;22227;852;3;22201
852;3;22200;852;3;22205
852;3;22205;852;3;22200
852;3;22199;852;3;22207
852;3;22207;852;3;22199
852;3;22198;852;3;22243
852;3;22243;852;3;22198
852;3;22192;852;3;22197
852;3;22197;852;3;22192
852;3;22190;852;3;22246
852;3;22246;852;3;22190
852;3;22187;852;3;22193
852;3;22193;852;3;22187
852;3;22186;852;3;22195
852;3;22195;852;3;22186
852;3;22183;852;3;22234
852;3;22234;852;3;22643
852;3;22643;852;3;22183
852;3;22161;852;3;22165
852;3;22165;852;3;22161
852;3;22158;852;3;22163
852;3;22163;852;3;22158
852;3;22150;852;3;22175
852;3;22175;852;3;22150
852;3;22149;852;3;22155
852;3;22155;852;3;22149
852;3;22148;852;3;22154
852;3;22154;852;3;22148
852;3;22147;852;3;22173
852;3;22173;852;3;22147
852;3;22145;852;3;22166
852;3;22166;852;3;22145
852;3;22144;852;3;22237
852;3;22237;852;3;22144
852;3;22143;852;3;22164
852;3;22164;852;3;22143
852;3;22139;852;3;22169
852;3;22169;852;3;22139
852;3;22138;852;3;22167
852;3;22167;852;3;22138
852;3;22137;852;3;22172
852;3;22172;852;3;22137
852;3;22136;852;3;22140
852;3;22140;852;3;22136
852;3;22130;852;3;22171
852;3;22171;852;3;22130
852;3;22125;852;3;22133
852;3;22133;852;3;22125
852;3;22101;852;3;22104
852;3;22104;852;3;22101
852;3;22092;852;3;22124
852;3;22124;852;3;22092
852;3;22088;852;3;22102
852;3;22102;852;3;22088
852;3;22076;852;3;22128
852;3;22128;852;3;22076
852;3;22074;852;3;22078
852;3;22078;852;3;22074
852;3;22068;852;3;22070
852;3;22070;852;3;22068
852;3;22058;852;3;22069
852;3;22069;852;3;22058
852;3;22057;852;3;22099
852;3;22099;852;3;22057
852;3;22056;852;3;22066
852;3;22066;852;3;22056
852;3;22054;852;3;22061
852;3;22061;852;3;22054
852;3;22051;852;3;22065
852;3;22065;852;3;22051
852;3;22041;852;3;22049
852;3;22049;852;3;22041
852;3;22036;852;3;22085
852;3;22085;852;3;22036
852;3;22034;852;3;22100
852;3;22100;852;3;22034
852;3;22033;852;3;22103
852;3;22103;852;3;22033
852;3;22031;852;3;22060
852;3;22060;852;3;22031
852;3;22030;852;3;22037
852;3;22037;852;3;22030
852;3;22022;852;3;22123
852;3;22123;852;3;22022
852;3;22020;852;3;22077
852;3;22077;852;3;22020
852;3;22018;852;3;22064
852;3;22064;852;3;22018
852;3;22011;852;3;22028
852;3;22028;852;3;22011
852;3;22010;852;3;22025
852;3;22025;852;3;22010
852;3;22008;852;3;22050
852;3;22050;852;3;22008
852;3;22007;852;3;22013
852;3;22013;852;3;22007
852;3;22006;852;3;22105
852;3;22105;852;3;22006
852;3;22002;852;3;22040
852;3;22040;852;3;22002
852;3;22001;852;3;22106
852;3;22106;852;3;22001
852;3;22000;852;3;22093
